sentiment,content
1,Multiplicate con Sandero en www.multiplicadorsandero.com y llévate una #Starbucks Card en @renaultpuebla
1,"Que marcaste ?RT @SheylaL: Siiiiiiiiiii, #movistar me dio mis 30 minutos =D.."
1,Ya tengo mi plan Iusacell y esta super chidooo! ahora si puedo ocupar mi black como dios mandaa!
0,"Después de 2 meses d acoso ilimitado, vengo a telcel para q me digan q NO puedo bloquearlo #epicfail"
0,"Como los ineptos de @IUSACELL me ignoran, me cambiare de proveedor de servicios... ÎèAlguien me da referencias de @clubmovistarmx?"
1,me bebi un chocolate eta mañana aya :$Š—“@KarlaEugeniap: quiero starbucks :/Š—�
0,Y como era de esperar...el técnico nunca vino! #Telmex lpqtp!
1,Siempre eh conocido a movistar por ser excelente y desde que uso cel mi linea a sido movistar! Y no quiero cambiarme @Presid_Movistar
0,"Ayer un sr me dió el núm de cel, y me dijo q era movi y le dije q m marcaba error y el necio q era movi y la hice a telcel y si era telcel.."
1,Muchas Felicidades @ClaudioBenedett por ser el ganador de un #GalaxySII y gracias por haber participado con nosotros y @Telcel!!! :)
0,El servicio al cliente de #movistar #colombia apesta
0,De esas veces que te ilusionas porque te llegó un mensaje... y es de Telcel :c
1,"A pesar de mi fanatismo y adicción a #Starbucks, seré solidario con la huelga, no consumiendo, suerte amigos, y éxito! http://bit.ly/rlgN8O"
0,Movistar me tiene la vida triste.... no me pueso comunicar con nadie. @DavidBQ en unos minutos me voy...
0,@laaguamala: @zerosaesyr Perdiendo el tiempo en el puto #Iusacell &lt;&lt;pues no que era la mejor? jaja. menos tiempo de espera que en #Telcel
0,Desde hace una semana  todo #YouTube está lentísimo con mi ADSL #Movistar Îè Soy el único ? Vimeo y similares funcionan perfectamente.
0,Ya me tiene mamado esa propaganda de movistar con su Hey Soul Sister!...
0,Bueno despues de un dia tragico como el de ayer donde ni las llamadas salian.. Al parecer todo con movistar ha ... http://tmi.me/cTCIX
0,"Añoro oír tú voz de nuevo pero TELCEL no me deja, asi que que tendré que esperar."
0,Leo por ahí q movistar esta patetico pero chico que mentirosos si siempre es una maravilla.. HDP q le amargan la vida a cualquiera
0,Por eso estamos asi! RT @SunWiskeria Como siempre los vzlanos conformándose.. Movistar Apesta pero si t dan minutos ya todo bien?
1,"Se me jodio el internet de nuevo, que genial, de verdad que amo a movistar *-*"
1,Mmmmm quiero un cafe de Starbucks
1,Se me antojo café Starbucks!!!! Tal vez será para el viernes.... #ojala
0,"Ya 2 semanas sin mi iPhone y es hora que @Telcel no sabe que tiene y por lo tanto no me lo han entregado, pero la factura llegó bien puntual"
1,Me encanta el anuncio de Movistar del trato q hace una madre con su niña pequeña...
0,Hoy suspendí mi línea #Movistar. Entre un servicio malo y otro pésimo (#Digitel) preferí el más barato
0,mi comunidad sigue sin señal de celular... los del Telcel como si nada...
0,si tan solo llegara la notificación de movistar...
1,Aun me siento de la fregada!! u.u!! Necesito un Starbucks calientito y me sentire mejor!!n.?!
1,"Gracias a Dios, ya Movistar normalizó, y salimos compensados :) #EsoSiEsMovistar"
0,Recibo pero no puedo hacer llamadas :s....... Y ora #telcel
1,Hoy ire a la invasiooon de #android de iusacell
1,Yo creo que #Movistar ya estara en los mas mencionados..
0,"Telmex, estoy en medio de una platica. Dame chance y ya no te desconectes. Porfa."
1,#FF sigan al presidente de Movistar siempre responde sus inquietudes @Presid_Movistar
1,#miercolesdeconfesiones   soi adicta a los starbucks  D:
1,"Muy buen día a todos, con la noticia de que telcel me cambio mi iPhone, por que no servia el home, así que ando estrenando"
1,A Telcel por mi nueva BB ooh si aweboo ! #yomuybien? !!
0,Sigo encabronado con #telcel pero buena vibra para tod@s
0,"Denuncio a Telmex Colombia como la entidad de peor servicio al cliente! Qué verg""uenza! @telmexayuda"
0,A veces es pco yo diria que toh el tiempo RT @Banyerfolg: Aveces la señal de movistar apesta un poco
0,@Presid_Movistar: como será la mente de un ser así? Š—“@parmalap: @ellarangel movistar la mierda entre la mierdaŠ—�. Pues...llena de m+#*5a
0,"Toda la semana desconectado, maldito 3G de telcel mejor cambiare el iPhone a lusacell, opto por el 4G"
1,Starbucks coffee (L) eso me hace falta ahora:)
0,Ya se choteo el modem puto -.- Movistar: andate bien a la concha de tu hermana Îè? Con Amor.. Mickey :B
0,"Shaleee que #TELCEL no deja mandar msjs por medio de #HEYWIRE, si le estamos pagando internet 3G!"
0,Soy tan #ForeverAlone que le respondo los mensajes a telcel y no me contestan D':
0,"Señores Movistar,le agradezco aumenten energía torre de Ciudad de Nutria que la cobertura es pésima. Gracias"
1,"Cuando piden leche deslactosada y crema batida, cuando te lo piden grande y se refieren al venti #creanulceras #starbucks"
0,Son una pendejos en el *111 #telcel
0,me acabo de dar cuenta que hace tres horas estoy escuchando la misma cancion insoportable: movistar
0,"#ElMejorInvento pense decir el internet, pero el asqueroso internet de TELMEX me hizo cambiar de opinion, así que supongo que yo"
0,A ver si por tuit... @movistar que no quiero pinchos 3G!!!
1,ahora puedo navegar tranquilamente desde mi galaxy tab y mi iphone4 de movistar!!! [PEGADO DE WIFI]
0,Ahora resulta #TELCEL esta haciendo pruebas al azar en algunas lineas y yo soy un afortunado ganador! Fuck off #choromareador
0,Es imposible explicar con palabras el asco y el repudio que siento hacia #Telcel al haber bloqueado #HeyWire
0,Que Es Una íGNORANTE' :D @Presid_Movistar que opinan de esta niña? Š—“@lynp18: . Eso es mentira movistar siempre engañango (Cont)...
0,Yaaaaaa telcel por favor :'( lo extraño muuuchooo !!! Ya devuelveme mi señal de internet te lo suplicoooo !!!!!!!
0,Movistar esta tan porqueria que no halla como contentarnos!! Ahora nos regala 30min! Jajajajajaja pero que igual mejoren la cobertura _._
0,maldicion... tengo que ir a pagar @telmex y no tenia ganas de ponerme pantalones
0,Pero no  te llenes de odio! =3 RT @Mariale1401: Maldita sea con movistar.
1,Tardecita feliz con un #FrapChip  #starbucks Me declaro fans http://yfrog.com/kk34twj
0,y ahora qué coño le pasa a movistar?u_u
1,juju en sevilla con @carmendream y @Isabella_MW jaja en starbucks jajaja y 4 al precio de tre jaja la tia se equivoko xD http://t.co/02W7fcz
0,"Mi casa no está dentro del territorio telcel, basura, estoy desconectado"
0,Después de 3 horas de espera por fin aparecieron los de Telmex... Grrrr!!! Perdí medio día por culpa de ellos...
0,Esos hijosdeputa de Telcel no me quieren activar el internet!!!!
1,Quiero starbucks vamos @KathyaArteaga
0,Y #telcel sigue fallando!!!
1,MANUAL para realizar un Amago de Portabilidad - Siendo Cliente Movistar http://bit.ly/in4KPl
0,es que no mameeees pinche megared!!! megacable! ERES UNA MIERDA!
0,"che #telcel! ya lo decidí, me cambio a #lusacell en el iPad! espero hacer todo mañana"
0,"#Falla @Telcel pague con TC en linea, hicieron el cargo, me apareció: This webpage is not available. y no se marco el pago. Así como pues."
1,starbucks is so delicioso
1,#ff para @PaulaBertol que compartió un rato ayer por la tarde en Starbucks conmigo! Una genia!!!
0,Que pesimo el servicio de Nextel...... Si pueden cambien pronto a @IUSACELL.... Mejor servicio y navegacion.
0,"Movistar y Movilnet también ... Wohoooo \\?/ @_robeRto_: Digitel, apestas."
0,"Today's epic #FAIL compré dispositivo movistar: NO sirve, defectuoso, lento, no abren algunas pag. Y después que por qué me fui? #vzla"
0,Whaa mami ya llevame :/ #iusacell te odio por hacerme esperar :/
0,No pues hoy casi todo el día sin señal de movistar! #apure @Presid_Movistar
0,"Rui Costa, la cara A del Movistar: Un puerto de segunda categoría próximo a la meta marca el cambio de plato ant... http://bit.ly/nrTt1E"
1,Aplicaciones de e-commerce y biometría son algunas de las temáticas de las ideas de negocio ganadoras de este año http://t.co/2bVqNQe
0,Movistar y los servicios BlackBerrys peor no han podido estar hoy...
0,es un bruto como dice el apellido Š—“@javp_25:  @pauloboutros Dejen de quejarse al menos movistar es mas rapido q la mierda de movilshitŠ—�
0,Movistar esta mas inservible que nunca
0,Gracias @Telcel x dejarme sin red desde la 1 am hasta hace un rato... u.u
0,Movistar cada vez esta peor!
0,Che soy la única que tiene problemas con vomistarr? digo! movistar??
0,"que caquita es tener una mierda de ordenador, y que caquita es que movistar tenga tu móvil... D:"
0,"Corrección, mis perros entienden mejor que los simios que trabajan en #telmex y #telcel"
0,"Y la respuesta de @telcel fue si tenemos fallas, con señal intermitente y sin tiempo de respuesta A TODA MADRE!!"
1,Muy buenos dias gente bonita de movistar y personal de recargas.  ya estamos listos para este lunes
0,Anoche Hablamos por mensajes y JUSTO se tenia qe acabar el saldo para comcel! Movistar es como rata!
0,Movistar una mierdaa!!
0,SI RT@JavierDavid16: @GeraldineQ3 Movistar es lo Maiximo aunque aveces se potee y medio pasas el puentes y t ponen en Gsm pero es lo maiximo
0,"#VainasQueEstresan que la señal de Movistar funcione siempre, excepto cuando uno la necesita de verdad."
0,"... @Telcel neta, me hacen el cargo a la tarjeta x 1,500pesos,  prácticamente lo q estoy pagando es 1 plan d datos muy caro..."
1,Nada como un Vainilla Rooibos Soya Latte y un panque de Limón de Starbucks para empezar a trabajar!!!
1,Por fin una buena para fabi movistar!!
1,"Encontré la mejor manera de no perder la señal de telcel, parate y #shakeitupbaby"
0,"A ver señores de @IUSACELL , les pedi el servicio de Secre por este medio  y me comentaron que se cancelaba a los 30 dias solo, ahora....."
0,Q hueva ws ir a #telcel !!!
0,Portugués Rui Costa se adjudicó la octava etapa del Tour de Francia:  El ciclista luso de Movistar registró un c... http://bit.ly/pKB80D
0,"Jaja movistar tuvo un colapso GRANDISIMO, casi me obstino."
0,Ayer me di cuenta que pop pedir tres cosas a #movistar he recibido 36 mails con los comerciales #EREya por favor #mitiempoesoro
1,Que bonita empresa es @Telcel los culpables son los empleados y no la empresa que los capacita...
0,Movistar esta loco :s
0,"Hagamos guerra a #Movistar por su mal servicio, no compremos mas servicios de esta empresa hasta que nos respondan, no la recomendemos no!."
0,Casualidades @NelsonBocaranda nos pusieron a actuar en caso Sicodena más como virtuales abogados d la nación q como d los usuarios d Telcel.
1,Gracias por la hora sin cobertura patrocinada por @telcel !!!! #posestos
0,De no creer? En @megacable no pasan el partido de Argentina! #megafail
1,me dormire en el sillon de starbucks... Sq neta sta bn comodo GN
1,TENGO GANAS DE UN FRAPUCCINO  DE STARBUCKS CON HONRADAS  Y VIEJITAAAAASSS !!!!!!!!!!!!!  @tuttob
0,"Mañana voy a ir a una oficina de Movistar y les voy a meter el 3G en el medio del OGT, con caja y todo! (si guardos las cajas de las cosas)"
1,No se que poner jaja .. mi mentecita se quedo en starbucks
1,"#Movistar ver la barra de descarga de un adjunto con un perfil de 100/10 Mbps de #ftth, no tiene precio. Pestañeas y te lo pierdes."
0,Amo el excelente servicio de Telmex y los cerdos vuelan.
0,"No tengo señal, fuck you telcel .|."
0,Afuera de telmex esperando a que nos dejen entrar &gt;.&lt;
0,Que mal esta la señal de @Telcel en el C.C santa fe ...
0,Espero Movistar sea asi de incompetente para cobrar como es con su servicio.
0,$1700 pesos de telcel #noesdedios Carlos Slim #chingatumadre
0,Como puede haber tanta falla de internet. #infinitum #Telmex
0,No hay cobertura de Telcel en Nueva Italia
1,"En la localidad de palo blanco ya hay senal de telcel, hasta que se les prendio el foco..."
1,"Ahora a dormir que mañana toca clases, y luego #starbucks, y luego London city"
0,"y además, qué carambas con  #telcel"
1,"Creo que debería cambiar de plan de @IUSACELL hablo demasiado, eso o cambiarme a un plan controlado."
0,Como se ve que @iusacell es del grupo de tv azteca!! Se va la señal!!!
0,Puto Iusacell.. Es una mierda
0,"Movistar, síguenos en facebook. No os sigo ni por la calle, hijos de perra."
0,"buzon telcel, la llamada se cobrara al terminar no se que....tssss"
0,Movistar me llevó hoy por la calle de la amargura durísimo...pero el gym me animó demasiado!!! De vuelta a mis orígenes :)
0,"Me acabas de costar una millonada en mi recibo #telcel, rateros! @Jacob0_o"
1,"Los usuarios de Movistar están gozando de SMS libres para todas las operadoras nacionales hasta las 10 de la noche, usando el formato 8689."
0,Papa yo tb toy asi RT @RichGo83: ok noc si sera mi celular o movistar pero estoy al borde de un cascarrabieo activooo
0,Tengo ganas de joder a alguien con movistar... pero no encuentro a quien marcarle. A los mismo como que ya no es divertido
0,"Telmex. ya tengo una semana sin servicio telefónico, todos los días lo reporto, :("
0,"Seria mejor que Movistar informara cuanto tiempo estará pote, así al menos nos prepararíamos psicologicamente para no molestarnos"
0,#Iusacell asegura ser la red más exclusiva Š—– No entra ninguna llamada -&gt; http://t.co/UHg3YWp jajajajaja @IUSACELL
0,Pinche megacable caen 3 gotas del cielo y vale madre su servicio #serviciodequinta
0,No se si intentarle con Movistar o Iusacell o de plano regresarlo. Creo que ya me jodi.
0,Nadie en mi casa tiene red de @Telcel Îècuántas mentadas de madre recibirán al día?
0,"chhharlando con el servicio tecnico de movistar, 12 minutos y contando... ya casi somos amigos"
0,&gt; @SerranoB: Terminando mi demanda contra @IUSACELL de Reparación de Daños y Perjuicios :) Îâ eso es todo :)
0,"Movistar esta estúpido hoy ! La señal, el internet... Todoo !!"
0,Servicio a clientes de #iusacell es una mierd@! He dicho!
0,"Bueno, ya vine a pagar el recibo a Telmex aquí en Agustín Vera. Toda una experiencia."
0,Iztapalapa no es territorio telcel. Pinchisima la señal. #contodorespeto
0,Hoy que no puedo enviar pin todo el mundo se antoja de escribirme... No me jodasss Movistar....
0,Porqueria de conexión la de Telmex
0,"un aplauso para movistar, que ya la señal se puso lenta."
0,Otro mensaje De movistar que bello:$ ._.
0,"Señor @Presid_Movistar sera que hay algun problema con los servidores de movistar para los BB? No tengo señal desde ayer, estoy en SOS ...."
0,Por que siempre a esta hora no puedo enviar msj de texto fck @Telcel!!!! T odio con odio jarocho!!!!
0,"ni chat, ni por el *611 responde @IUSACELL puto servicio me caga"
0,Agradable Movistar deberian hacer algo urgente.
1,@movistarchile:  te invitan a compartir un momento redondo hoy: Pizza familiar a $ de individual http://bit.ly/oqtgui@Caperucita__
0,Que pedo con la red de telcel llamadas no mensajes si ????? #wtf
0,"Dios, algo pasa el internet de @telcel se esta pendejando"
0,Ahora su pin =| que de pinga movistar y digitel mamenla! #digitel #nohayseñal #digitel #nohayseñal #digitel...... #digitel #nohayseñal
0,Me va a dar gastritis gracias a los corajes que paso por culpa de telcel :@
0,Gracias Justin por tanta felicidad se me cayó mi starbucks en la cama :c
0,Todos se quejan de telcel y esque es una porqueria.......
0,También odio a Movistar. regla de 3... 3ŠäŒ=0.09Mb Quién dijo #crisis?
0,"Que impresionante la diferencia de servicio Red Datos #IUSACELL en GDL, es malisisima vs resto republica ... @IUSACELL q pasa?"
0,Movistar es la peor basura en telefonia todo el dia en GSM..
1,Cuando me entere qe @Starbucks Solicitaba Supervisor de turno mande luego luego mi CV =)
0,Ya estoy hasta los huevos de la nueva cancion de movistar
1,En el Starbucks con las Chamakas celebrando la salida a vacaciones!!
0,"Señores de cablevisión, camblemas, megacable, telecable,etc. No a todos nos interesan los aburridos canales de deportes. #IUK"
1,"Necesito un #starbucks un paseo por toda la ciudad, comprar comprar, desp una #crazynight en cualquier antro y alguien especial a mi lado !"
0,Ahhhh me desespera que mi black este lentaaaa todo por culpa de @telcel #mecaga
0,ÎèQué carajo pasa con Movistar?
0,Cantando con telmex CANCIONES INFANTILES!
1,De los creadores de Š—“10 awesomely misspelled Starbucks cupsŠ—� ( http://t.co/7a9ELzr ) llega... http://t.co/Pt1wnBx
0,Î�Todo un conjunto residencial sin NINGUNO de los tres servicios de #Telmex y los porteros dicen que por aquí no se han manifestado!.
1,Es verdad que en España y Colombia no hay #starbucks? :(
0,entre el DNS de @telmex y el servicio de Infinitum no dan una el día de hoy. a eso súmenle su router patito y es una receta para el desastre
0,Movistar esta pinga de mierda @Presid_Movistar
1,Excelentes las compensaciones de @Presid_Movistar Movistar te otorgara 30min a movistar para tu disfrute a partir del proximo miercoles
0,mmmm... contras inche megacable nisuqiera #friends puedo ver :@
0,MOVISTAR ladrones! no entiendo que puedan robarnos y tratarnos tan mal y tan impunemente!!!
1,Espero si quedarme ya les regalare cafe de starbucks :)
0,"Entre Telcel, la cosa para HLM y el trabajo, me va a llevar el diablo... ÎŒÎŒ"
1,"aja movistar regala msj gratis , deberia regalar MB gratis más bien jajaja"
0,Es solo mi teléfono o movistar esta loco?? :S
0,tras hacer JIG a mi #omnia7 ya puedo actualizar #wp7 a la 7392. Gracias #movistar  por hacernoslo tan fácil
1,McDonald's es aliado del #ClubMovistarVE Conoce los beneficios exclusivos para miembros www.movistar.com.ve vía: MovistarVE
1,quiero un starbucks n.n
1,Quiero un Starbucks u.u
0,pinche telcel :/ se me acabaron los mensajes gratis cin heywire  http://t.co/ezpuOM1
0,Dale movistar seguí así #damn
0,Pesima atención a clientes en @Telcel. Se gastan millones para atraer nuevos clientes y a los que ya tienen cautivos los batean
1,#starbucks. Me puso muuy de buenas la musica que hay en starbucks =) #superagustooo
0,MALDITO TELMEX! POR QUE NO TENGO INTERNET EN CASA!!! NOO
0,cuando piensa venir Telmex a arreglar el telefono de mi casa? afecta mi linea de interneeeet!!
0,y su presidente RT @Kamc_ Que mierdita es movistar vale!
0,"Lo que pasa con movistar es que se dañaron 4 fibras o algo asi, que mandan la señal, y media Venezuela tiene problemas de red."
0,"Una prueba mas ! #IUSACELL NO funciona en GDL, llegando a Cd de Mexico y esta excelente la red. @IUSACELL, ojala hagan lo propio."
0,"Que dur que és esperar a la botiga de movistar... No tátenen maaaai!!! I a sobre, quan ho fan, ho fan malament! XD"
1,si en maracay  hubiera un starbucks ya estuviera como el mc cafe
1,Me mude de telcel a iusacel y no es por presumir pero una maravilla!!!
0,"Apuesta de la empresa de telefonía Movistar por el ciclismo, hoy los jefazos estarán contentos. Buen triunfo de etapa."
0,Una ironía más @paulinamasani viene a #Chiapas a comer pasteles franceses... Y sigue sufriendo porque su iusacell sigue sin señal #epicfail
0,Es la señal de movistar. RT @antonella_np Mi pin esta super pichisimo:(
0,llevo 1 semana sin internet sera que telmex se puede apiadar de mi!!!!
0,Se esfumó de la red el creador de Everlasting Flame César Olea ..o lo callaron los de telcel? lo mandaron matar? Okey..veo muchas peliculas
1,En la mitad de la nada...pero con señal @Telcel
0,Yeeaah!!! RT @mamarrachos jajajajaj de pana que al menos servia RT @LMDanii: @mamarrachos Telcel =)
1,#ClubMovistarVE se renueva! Conoce sus nuevos aliados y los mejores beneficios para sus afiliados: club.movistar.com.ve Vía: MovistarVE
0,Telcel #terribleservicio jajaja ok no se
0,Me quedan 10 meses con este jodido plan de telcel #buagh
0,pinche sandwich del starbucks ta muy qlero prefiero los de mi mami
0,Son ideas mias o los marditos de #MOVíSTAR se están chupando los megas más rápidos...
1,"Š—“@ArgenisB: @akirareiko esta en el mismo starbucks, trabajando durisimo en su Mac hello!!Š—� &lt;- Así es esto! Hello! :D"
1,Justo lo que me temía... esta bebida embotellada del Starbucks esta bien sabrosaaaaaaa (:
1,"En la facu no hay nadie, internet a los pedos y el starbucks vacío :D"
0,"Murió movistar, a causa del gol xD"
0,Petiados como el internet de telmex!
0,"El dia que me encuentre al tarado que dice, picale en el comercial de telmex le voy a dar un zape que se acordara de mi toda su vida!"
0,De Movistar a Digitel que zorro /: #digitel #nohayseñal #digitel #nohayseñal #digitel #nohayseñal #digitel #nohayseñal #digitel #nohayseñal
0,"HeyWire pierde contra telcel, pfff que bodrio"
0,Internet desgraciado... movistar tenia que ser &gt;_&gt;
0,verga hoy a todo el mundo le falla movistar y yo que quiero que me falle no pasa nada
1,"Ya esta a la venta en Movistar el Motorola Atrix con la base multimedia de regalo, navega, y reproduce tu musica, fotos y videos en tu TV"
0,Y volvemos a tener pedos con telcel #mendigoservicio d 3 pesos k dan #basuratotal
0,"De verdad, que arrepentida estoy de cambiar el 3Gs por el 4. El servicio técnico de #Movistar apesta..."
0,Odio eterno hacia movistar
0,No se para que pago por un servicio que no me dejan usar. Pago internet y movistar no me deja usarlo @Presid_Movistar y las quejas al monte
0,Con gusto seria el asesino de Movistar!
0,"Ayer atención al cliente movistar me dijo que les enviase un DM con mi queja, si no me siguen no puedo enviarlo."
0,Ahora a pelearnos de nuevo con #telcel vale verga a ver que pasa chale mal pedo
0,Soy muy preguntón . En la zona de Chalco  e Ixtapaluca alguien sabes. Cual es el mejor servicio de Red que hay. Ya estoy harto de TELMEX!!
0,De verdad que #telcel eres una porqueria!!!!!!
0,"#telcel cada vez mas cerca de ser como ofna de gobierno: lentos, tramposos y cínicos. #fail"
0,Pppfff vale verga! Putos de #Telmex
0,#iusacell nomás prometió llamar y nada.y como cosa hechada a perder hoy tuve las fallas que no experimentaba desde que estaba con Movistar!
0,y será que hoy tendré señal de movistar?
0,De que se trata tengo una pésima conexión por la noche con MU y en el día descargo al 100% #Infinitum #Telmex
0,En el starbucks de pilares con renata ii cris haciendo estupideses :D
0,Como que el internet falla justo ahora! Te odio telcel!
0,Maldito #telcel ya no mams dejanos usar #heyWire!! Que poca madre!
1,"Este Tweet va dedicado a @nicole1197, te amo mucho guapa, gracias por tu amistad y por comprarnos el starbucks hoy haha, ya en 5 dias tu BD"
0,Que horrible esta movistar.. Sere yo sola????
0,Odio que los tweets no se actualizen constantemente en mi bb por culpa de telcel!! ):&lt;
0,Mi carnal saco un paquete de celulares en KND y le regalaron un play station 3 por plan!! PS3 gratis no mames #TELCEL aprende cabron!!
0,"Señores de @telcel ya arreglen la red por mi casa, tengo pésima recepción en temporada de lluvias"
0,Hace rato ya en #CEC #Movistar... Mmmm esto tiene mala pinta...
1,Que bien me vendría ahora un frapu del Starbucks.
0,Qué parte de ño he mandado un mensaje' no entiende Movistar. Î�Qué peo con esta vaina! http://lockerz.com/s/118416846
1,oh siii! que buena es la atención de @IUSACELL ya solucionaron mi problema y muy rápido ^^
0,Que extremista jajaja RT@NiaaSalgado ÎèQué le pasa a movistar? Será que quiere que le suceda lo mismo que a DAKA.
0,"Lo mas mal pedo, es que por lo menos en donde vivo, @Telmex es mi único ISP :/"
1,El muffin de zanahoria de Starbucks es lo mejoor.
0,Bajando un video de Youtube a 30k/s Îè#movistar se ha quedado corto para sus clientes y prioriza la #cp11?
1,Animense. Super. Baratisimo. Moto Roi directo de iusacell. Todo funcionando a solo $3 mil pesillos. http://yfrog.com/kja86gj
0,De qué sirve que Telmex aumente o duplique velocidades si la mayor parte del día sus conexiones son leeentas??? #MiNoEntender
0,Me pregunto todavía qué habría sido si Telmex no hubiera invertido en tecnología (como era su responsabilidad). Î�Miren! Î�Guatemala!
0,@ensenada: RT @informatux: A quien mas le anda fallando el servicio de datos y voz en #Ensenada? @IUSACELL en #mexicali sin servicio
0,Estúpido telcel me acaba de cortar el Cel
0,"Š—“@GenaScout: Hey @telcel le robaste megas a mi novia.... Hum @SisiScoutŠ—� Si o sea, donde esta su buzón de quejas y sugerencias??"
1,"Ufff ayer fui al #starbucks condesa y ufffffffff, creo q hoy pasare x un te verde frio q me prometieron!"
0,#TerribleServicio en Telcel pero lo mas patetico esque me quejo &amp; nada mas no me cambio de telefonia :3
0,Falta un Starbucks en el aeropuerto de Barcelona... Ahora mismo me tomaría un Chai Tea Latte gigante pa despertarme antes de currar...
0,Es neta que llevo 45 minutos arreglando un problema de conexion @telmex
0,Todos odiemos a movistar entonces :)
0,Hablenme de la basura de data que ofrece movistar..
0,Y que se cae la red de telcel. Mierda de servicio. #hombrericopaispobre
1,@Karla0614: Y si vamos x un Starbucks??? :D// con todo y empleados?? #serauncafe???
0,#vainasqueestresan LA SEñAL DE MOVISTAR QUE NO SIRVE
0,WTF! Ahora me hablan de Telcel a mi línea Iusacell a las 9 de la madrugada!? Q no tienen propios usuarios a quienes molestar!? :@
0,Hasta que te dignaste a funcionar movistar!
0,"Son los momentos donde desearía ser hulk, transformarme, ir y destruir #telmex mientras digo -Hulk quiere ver fútbol, hulk furioso"
0,Pero que clase de cagada movistar diooooss! Y pa cobrar bien caro son unos finos
0,"Extranio mi bb, sin falta mañana a telcel.. con lo que me encanta ir! Pero bueno ;)"
0,Hoy mi teléfono ha sido un interesante reloj gracias a #Movistar. RT @vanepozzo: Estúpido movistar apesta!
0,Ultimamente la red de movistar ha esta muy mala!
1,No me causa nada de dudas ver a un indigente en la calle tomando Starbucks con el nombre Sra. Conchita en el vaso.
0,"Marisco que pasa con movistar? Ha esta hora debería estar volando todo, es un peo para que se envíen los pin y no se actualiza el uberT."
0,"Desde que me si cuenta, llevo 2 horas sin red de datos @iusacell"
0,En la oficina tengo @telmex una porquería llevo 30 días sin internet y son una de 1000000000 afortunadamente en casita tengo @cablevisionMX
1,starbucks porque amo o Bru
0,Maldita red de telcel! Me ha quitado el mejor momento de mi dia!!!!
1,Noti DDM: Starbucks refuerza su comercio móvil con una aplicación de tarjeta regalo http://ow.ly/1dEfYn
0,Pinche megacable diario con tus chafencias -.-'
1,Tengo un nuevo problema: trabajo a 2 cuadras de un Starbucks
0,"jajajaja si mañana movistar no me resuelve, me encadeno! jajaja RT @manuelUCAB: HT #UnBlackberry para @Gbastidas , el pana está MAL ajajaja."
0,Y pk noooo! Se le ocurre fallar al #megacable! Voy a llorar!
0,Che Telcel y su internet y servicio de cagada me estan rompiendo las bolas
0,Patetico el comercial de movistar de triple saldo #VV
0,"UNA VES MAS, LA MIERDA DE INTERNET DE TELMEX NO ME DEJA SACAR EL LOGRO EN SHANGRI-LA"
0,"Televisa invierte 1,000 mdd en Iusacell http://dlvr.it/ZnDCG [CNNExpansión] #Economia"
0,"MOVISTAR, me sigue robando Î�no puede ser:c!"
0,no me cabe en la cabeza tanta falta de criterio y eficiencia PUTO TELCEL TE ODIO
0,"cmo odiio #Megacable primero me dicen, espere 24 hrs, al dia siguiente esq eran 48hrs y ahora resulta que son 72HRS!!! PINCHE SERVICIO CHAFA"
0,mi amiga se va hoy en la mañana y la maldita red telcel impidiéndonos hablar :(
0,"Oye @telcel por que no te jodes tu y tus putos precios altos? Ademas, bloqueaste HEY WIRE. JODETE .I."
1,Me llego un mensaje y no es de Telcel! Jaja :)
0,"ODIO TELCEL HIJOS DE SU PUTISIMA MADRE, ME QUITARON MI CELULAR POR MáS DE UN MES"
0,he empezado a odiar a @Telmex segun ya esta pero esta bien lento grrr
0,"hablemos de data - Mas Movil una mierda , Movistar `MierdaStar`, Digicel se va ala puta cuando llueve , y Claroo se va hasta en tu cuartoXD"
0,"meneame_net: Yoigo, Orange y los OMV ponen contra las cuerdas a Movistar y Vodafone http://menea.me/s31bOrigŠ—_ (cont) http://deck.ly/~IJt2D"
0,pinche telcel pendejo.
1,pude burlar a telcel por 10 min. feliz cumpleaños salmantina favorita!(:
0,"Murió el artefacto con el que se conecta uno al pésimo servicio de internet de telmex, iniciando el trámite de cambio..."
0,movistar y sus dudosa forma de tarifa para internet...
1,"Ya tengo nuevamente mi bb, ya regreso de #telcel esta como nueva ;)"
0,"Hijos de la gran puta... #Telmex hoy q llego a mi apto, hoy no sirve ni el internet y la TV por cable... #ditavida"
1,Yo estoy obsesionada con los Starbucks #bigtime. Ese cafe me llama. Es una desgracia que en este paisito no lo vendan.
0,Insistimos 8 meses a fiscalía @NelsonBocaranda q preguntara a Telcel por el origen d ls $107mm para pagar a nación los 800MHz.
0,Dios que pote esta movistar últimamente :s
0,Movistar se la comió hoy vale
0,mepa que los de #movistar no quieren trabajar! lpmqlp
0,"Maldito Telcel, ayer me enviaron un mensaje largo y me llegó roto... 3 VECES! Joder!"
0,"DIOOOSSSS, QUE LE PASA A MOVISTAR???? @Presid_Movistar"
0,Telcel de cagada xq me dejas sin señal sin internet te odio pero muy bueno para cobrar ggggrrrr
0,movistar me tiene arrecha esto esta lento
0,"Si! Movistar estoy odiandote!!... Devuelveme mi Pin, cuando puedas McDitoooo!!!"
0,o/ RT @juandpineiro: Alguien ha podido instalar Whatsapp en un Nokia C3 de Movistar??? #UsoNokia
